lemma,level,source
minute,A1,cefrj
minutiae,C1,octanove
miracle,B1,cefrj
mirror,A2,cefrj
mischief,B1,cefrj
misconception,B2,cefrj
misdemanour,C2,octanove
misdemeanor,C2,octanove
miserable,B1,cefrj
misery,B1,cefrj
misfortune,B2,cefrj
mislead,B1,cefrj
misleading,B2,cefrj
misplace,C1,octanove
miss,A1,cefrj
missile,B2,cefrj
missing,A2,cefrj
mission,B1,cefrj
mist,B2,cefrj
mistake,A2,cefrj
mistreat,B2,cefrj
mistrustful,B2,cefrj
misty,B1,cefrj
misunderstand,B2,cefrj
misunderstanding,B1,cefrj
mix,A2,cefrj
mixture,B2,cefrj
mobile,A1,cefrj
mobility,B2,cefrj
mock,B2,cefrj
modal,B1,cefrj
model,A2,cefrj
modem,B1,cefrj
moderate,B1,cefrj
modern,A2,cefrj
modernisation,B2,cefrj
modernise,B2,cefrj
modernism,C2,octanove
modernization,B2,cefrj
modernize,B2,cefrj
modest,B2,cefrj
modification,B2,cefrj
modify,B1,cefrj
mogul,B2,cefrj
moisture,B1,cefrj
mold,B2,cefrj
molecule,B1,cefrj
mom,A1,cefrj
moment,A1,cefrj
momentarily,B2,cefrj
momentary,B2,cefrj
mommie,A1,cefrj
mommy,A1,cefrj
monastery,B2,cefrj
monastic,C2,octanove
monday,A1,cefrj
money,A1,cefrj
monitor,B1,cefrj
monk,B1,cefrj
monkey,A1,cefrj
monotonous,C1,octanove
monotonously,C1,octanove
monotony,C1,octanove
monster,B1,cefrj
month,A1,cefrj
monthly,B1,cefrj
monument,B1,cefrj
mood,A2,cefrj
moody,B2,cefrj
moon,A1,cefrj
moonlight,B2,cefrj
moonscape,B2,cefrj
moor,C2,octanove
moral,B1,cefrj
morality,B2,cefrj
morally,B2,cefrj
more,A1,cefrj
moreover,B1,cefrj
moribund,C2,octanove
morning,A1,cefrj
mortal,B2,cefrj
mortar,B2,cefrj
mortgage,B2,cefrj
mortify,B2,cefrj
mosque,A2,cefrj
mosquito,B1,cefrj
moss,B1,cefrj
most,A1,cefrj
mostly,A2,cefrj
mother,A1,cefrj
mother-in-law,B2,cefrj
motherland,B1,cefrj
motion,B2,cefrj
motionless,B1,cefrj
motivate,B1,cefrj
motivated,B2,cefrj
motivation,B1,cefrj
motive,B1,cefrj
motley,C1,octanove
motor,B1,cefrj
motorbike,B2,cefrj
motorcycle,B1,cefrj
motorist,B2,cefrj
motorway,A2,cefrj
mottled,C2,octanove
motto,B1,cefrj
mould,B2,cefrj
mount,B1,cefrj
mountain,A1,cefrj
mountaineer,C1,octanove
mountaintop,B1,cefrj
mourn,B1,cefrj
mournful,B2,cefrj
mouse,A1,cefrj
moustache,B2,cefrj
mouth,A1,cefrj
move,A1,cefrj
movement,B1,cefrj
mover,B2,cefrj
movie,A1,cefrj
moving,B2,cefrj
mr,A1,cefrj
mrs,A1,cefrj
ms,A2,cefrj
much,A1,cefrj
mud,B1,cefrj
muddy,B2,cefrj
mug,A2,cefrj
mule,B1,cefrj
multiple,B2,cefrj
multiply,B2,cefrj
mum,A1,cefrj
mumble,B2,cefrj
munch,C1,octanove
mundanity,C2,octanove
munificence,C2,octanove
murder,A2,cefrj
murderer,B1,cefrj
murmur,B2,cefrj
muscle,B1,cefrj
muscle-bound,C2,octanove
muscular,C1,octanove
muse,B2,cefrj
museum,A2,cefrj
mushroom,A2,cefrj
music,A1,cefrj
musical,A2,cefrj
musician,A1,cefrj
must,A1,cefrj
mustache,B2,cefrj
mustard,B1,cefrj
mutability,B2,cefrj
mutable,B2,cefrj
mutinous,C2,octanove
mutinously,C2,octanove
mutter,B2,cefrj
mutton,B2,cefrj
mutual,B1,cefrj
mutually,C1,octanove
my,A1,cefrj
myriad,C2,octanove
myself,A2,cefrj
mysterious,A2,cefrj
mystery,A2,cefrj
mystify,B2,cefrj
mystique,C2,octanove
myth,B1,cefrj
mythological,C1,octanove
mythology,C1,octanove
nail,B1,cefrj
naive,C1,octanove
naively,C1,octanove
naivety,C1,octanove
naked,B1,cefrj
name,A1,cefrj
nano,B2,cefrj
nap,B1,cefrj
napkin,A2,cefrj
narcissistic,B2,cefrj
narrate,B1,cefrj
narrative,B1,cefrj
narrator,B2,cefrj
narrow,B1,cefrj
narrowly,B2,cefrj
nascent,C2,octanove
nasty,B1,cefrj
nation,A2,cefrj
national,A2,cefrj
nationalist,B1,cefrj
nationality,A1,cefrj
nationwide,B2,cefrj
native,A2,cefrj
natural,A2,cefrj
naturally,B1,cefrj
naturalness,C1,octanove
nature,A2,cefrj
naughty,B2,cefrj
naval,B2,cefrj
navigate,B2,cefrj
navigation,B2,cefrj
navy,B2,cefrj
near,A1,cefrj
nearby,B1,cefrj
nearly,A2,cefrj
neat,B2,cefrj
necessarily,B2,cefrj
necessary,A2,cefrj
necessity,B2,cefrj
neck,A1,cefrj
necklace,B1,cefrj
nectar,B1,cefrj
need,A1,cefrj
needle,B1,cefrj
needless,B2,cefrj
needy,B2,cefrj
negative,A2,cefrj
negatively,B2,cefrj
neglect,B2,cefrj
neglectful,C1,octanove
negligent,C1,octanove
negligently,C1,octanove
negligible,C1,octanove
negotiate,B1,cefrj
negotiation,B1,cefrj
neighbor,A1,cefrj
neighborhood,B1,cefrj
neighboring,B2,cefrj
neighbour,A1,cefrj
neighbourhood,B1,cefrj
neighbouring,B2,cefrj
neither,B2,cefrj
neophyte,C2,octanove
nephew,B1,cefrj
nerve,B2,cefrj
nerves,B2,cefrj
nervous,A2,cefrj
nervously,B2,cefrj
nervousness,B1,cefrj
ness,B1,cefrj
net,A2,cefrj
netsurfer,B2,cefrj
network,B1,cefrj
neurosis,B2,cefrj
neutral,B1,cefrj
neutralisation,C1,octanove
neutralise,C1,octanove
neutralization,C1,octanove
neutralize,C1,octanove
never,A1,cefrj
nevertheless,B1,cefrj
new,A1,cefrj
newborn,B1,cefrj
newcomer,B1,cefrj
newly,B1,cefrj
news,A1,cefrj
newscaster,B2,cefrj
newspaper,A1,cefrj
newsworthy,B2,cefrj
next,A2,cefrj
next-door,B1,cefrj
nice,A1,cefrj
nicely,B2,cefrj
niche,C1,octanove
nickname,B1,cefrj
niece,B1,cefrj
nigh,C2,octanove
night,A1,cefrj
nightclub,B2,cefrj
nightlife,B1,cefrj
nightmare,B2,cefrj
nine,A1,cefrj
nineteen,A1,cefrj
ninety,A1,cefrj
no,A1,cefrj
nobility,B2,cefrj
noble,B2,cefrj
nobleman,B2,cefrj
nobody,A2,cefrj
nocturnal,C1,octanove
nod,B1,cefrj
noise,A1,cefrj
noisily,B1,cefrj
noisy,A2,cefrj
nomad,B2,cefrj
nomination,B2,cefrj
nominee,B2,cefrj
non-smoking,B2,cefrj
nonchalant,C2,octanove
nonchalantly,C2,octanove
nondescript,C1,octanove
none,B1,cefrj
nonetheless,B1,cefrj
nonprofessional,B2,cefrj
nonsense,B1,cefrj
noon,A2,cefrj
nor,B1,cefrj
normal,A2,cefrj
normally,B1,cefrj
norms,C1,octanove
north,A2,cefrj
northeast,B1,cefrj
northeastern,B1,cefrj
northern,B1,cefrj
northward,B2,cefrj
northwest,B1,cefrj
northwestern,B1,cefrj
nose,A1,cefrj
nostalgia,C2,octanove
nostalgic,C2,octanove
nostalgically,C2,octanove
nostril,B2,cefrj
not,A1,cefrj
notable,C1,octanove
note,A1,cefrj
notebook,A1,cefrj
nothing,A1,cefrj
notice,A2,cefrj
noticeable,B1,cefrj
noticeboard,B1,cefrj
notion,B1,cefrj
notoriety,C2,octanove
notorious,B1,cefrj
notoriously,C2,octanove
notwithstanding,C1,octanove
nought,B2,cefrj
noun,A2,cefrj
nourish,B2,cefrj
nourishment,B2,cefrj
novel,A2,cefrj
novelist,B1,cefrj
novelty,B2,cefrj
november,A1,cefrj
now,A1,cefrj
nowadays,A2,cefrj
nowhere,B1,cefrj
nuclear,B1,cefrj
nucleus,B1,cefrj
nuisance,B2,cefrj
numb,C1,octanove
number,A1,cefrj
numerical,B2,cefrj
numerous,B1,cefrj
nurse,A1,cefrj
nursery,B2,cefrj
nut,B2,cefrj
nutrient,B1,cefrj
nutrition,B1,cefrj
nutritious,B1,cefrj
nutshell,B2,cefrj
o'clock,A1,cefrj
oak,A2,cefrj
oath,B2,cefrj
obedience,B2,cefrj
obedient,B2,cefrj
obey,B2,cefrj
obituary,B2,cefrj
object,B1,cefrj
objection,B1,cefrj
objective,B1,cefrj
obligation,B2,cefrj
oblige,C1,octanove
oblique,C2,octanove
obscure,C1,octanove
obscurely,C1,octanove
observation,B1,cefrj
observe,B1,cefrj
observer,B2,cefrj
obsess,B2,cefrj
obsession,B2,cefrj
obsessive,B2,cefrj
obstacle,B1,cefrj
obtain,B1,cefrj
obvious,B1,cefrj
obviously,B1,cefrj
occasion,B1,cefrj
occasional,B1,cefrj
occasionally,B1,cefrj
occupant,C1,octanove
occupation,A2,cefrj
occupational,C1,octanove
occupy,B1,cefrj
occur,B1,cefrj
ocean,B1,cefrj
october,A1,cefrj
octogenarian,C2,octanove
odd,B2,cefrj
oddity,C1,octanove
of,A1,cefrj
off,A1,cefrj
offence,B2,cefrj
offend,B2,cefrj
offender,B2,cefrj
offense,B2,cefrj
offensive,B1,cefrj
offer,A2,cefrj
offhand,B2,cefrj
office,A1,cefrj
officer,A1,cefrj
official,A2,cefrj
officially,B1,cefrj
offshore,B2,cefrj
offspring,C1,octanove
often,A1,cefrj
oil,A2,cefrj
oily,B1,cefrj
ointment,B2,cefrj
ok,A1,cefrj
okay,A1,cefrj
old,A1,cefrj
old-fashioned,B1,cefrj
olive,B2,cefrj
olympia,B2,cefrj
olympiad,B2,cefrj
olympic,A2,cefrj
olympics,A1,cefrj
omelet,A2,cefrj
omelette,A2,cefrj
on,A1,cefrj
once,A1,cefrj
one,A1,cefrj
oneself,B1,cefrj
onion,A2,cefrj
online,A2,cefrj
only,A1,cefrj
onstage,B1,cefrj
onto,B1,cefrj
opacity,C2,octanove
opaque,C2,octanove
open,A1,cefrj
opening,B1,cefrj
openly,B2,cefrj
opera,A1,cefrj
operate,A2,cefrj
operation,B1,cefrj
operator,B2,cefrj
opinion,A2,cefrj
opponent,B2,cefrj
opportunity,A2,cefrj
oppose,A2,cefrj
opposite,A2,cefrj
opposition,B1,cefrj
oppress,B1,cefrj
oppression,B1,cefrj
optimism,B2,cefrj
optimist,B2,cefrj
optimistic,B2,cefrj
option,B1,cefrj
optional,B2,cefrj
opulence,C2,octanove
opulent,C2,octanove
opulently,C2,octanove
or,A1,cefrj
oral,B1,cefrj
orange,A1,cefrj
orator,B2,cefrj
orbit,B1,cefrj
orchard,C1,octanove
orchestra,B1,cefrj
orchestral,B2,cefrj
orchid,B2,cefrj
ordain,C2,octanove
order,A1,cefrj
orderly,B1,cefrj
ordinarily,C1,octanove
ordinary,B1,cefrj
ore,C2,octanove
organ,B1,cefrj
organic,B1,cefrj
organisation,B1,cefrj
organise,A2,cefrj
organised,A2,cefrj
organiser,B2,cefrj
organism,B1,cefrj
organization,B1,cefrj
organizational,C1,octanove
organize,A2,cefrj
organized,A2,cefrj
organizer,B2,cefrj
origin,B1,cefrj
original,A2,cefrj
originality,B2,cefrj
originally,B2,cefrj
originate,B2,cefrj
ornament,B2,cefrj
ornamental,C1,octanove
ornate,C2,octanove
orphan,A2,cefrj
ostensible,C2,octanove
ostensibly,C2,octanove
other,A1,cefrj
otherwise,B1,cefrj
otter,C1,octanove
ounce,B2,cefrj
our,A1,cefrj
ours,A1,cefrj
ourselves,A2,cefrj
out,A1,cefrj
out-of-date,B1,cefrj
outback,B2,cefrj
outbreak,B2,cefrj
outcome,B2,cefrj
outdistance,B2,cefrj
outdo,B2,cefrj
outdoor,B1,cefrj
outdoors,B1,cefrj
outer,B1,cefrj
outfit,B2,cefrj
outgrow,B2,cefrj
outing,B2,cefrj
outlaw,B1,cefrj
outlet,B2,cefrj
outline,B1,cefrj
outlive,B2,cefrj
outlook,B2,cefrj
outmoded,C2,octanove
outpatient,B2,cefrj
output,B2,cefrj
outrage,B2,cefrj
outrageous,B2,cefrj
outset,C1,octanove
outshine,B2,cefrj
outside,A1,cefrj
outsider,B2,cefrj
outskirts,B2,cefrj
outstanding,B1,cefrj
outward,B1,cefrj
outwardly,B2,cefrj
outweigh,B1,cefrj
oval,B2,cefrj
oven,A2,cefrj
over,A1,cefrj
overall,B2,cefrj
overalls,C1,octanove
overboard,B2,cefrj
overbook,B2,cefrj
overcoat,B2,cefrj
overcome,B1,cefrj
overdraft,C1,octanove
overemphasise,B2,cefrj
overemphasize,B2,cefrj
overestimate,B2,cefrj
overhear,B2,cefrj
overjoyed,B1,cefrj
overlap,B2,cefrj
overlay,C2,octanove
overlook,B2,cefrj
overly,B2,cefrj
overnight,B1,cefrj
overseas,A2,cefrj
oversee,C1,octanove
overseer,C1,octanove
overshadow,B2,cefrj
oversize,B2,cefrj
overstep,B2,cefrj
overtake,B2,cefrj
overthrow,B2,cefrj
overtime,B2,cefrj
overturn,B2,cefrj
overweight,A2,cefrj
overwhelm,B1,cefrj
overwhelming,B1,cefrj
overwork,B1,cefrj
ow,B2,cefrj
owe,B1,cefrj
owing,B1,cefrj
owl,B2,cefrj
own,A1,cefrj
owner,A1,cefrj
ox,B2,cefrj
oxygen,B1,cefrj
ozone,B2,cefrj
pa,B2,cefrj
pace,B1,cefrj
pacific,A2,cefrj
pack,A2,cefrj
package,B1,cefrj
packed,B2,cefrj
packet,B2,cefrj
packing,B1,cefrj
pad,B2,cefrj
paddle,B1,cefrj
page,A1,cefrj
paid,B1,cefrj
pain,B1,cefrj
painful,B1,cefrj
painstaking,C2,octanove
painstakingly,C2,octanove
paint,A1,cefrj
paintbrush,B2,cefrj
painter,A2,cefrj
painting,A1,cefrj
pair,A1,cefrj
pajamas,B2,cefrj
pal,A2,cefrj
palace,A1,cefrj
palatable,C2,octanove
palate,C2,octanove
pale,B1,cefrj
pallet,B2,cefrj
palm,B1,cefrj
pan,A2,cefrj
pancake,B2,cefrj
pandemic,B2,cefrj
panel,B2,cefrj
panic,A2,cefrj
panorama,C1,octanove
panoramic,C1,octanove
pants,A1,cefrj
papaya,B2,cefrj
paper,A1,cefrj
paperless,B2,cefrj
paperwork,B2,cefrj
parable,C2,octanove
parachute,B1,cefrj
parade,B2,cefrj
paradise,B1,cefrj
paradox,B2,cefrj
paradoxical,C2,octanove
paradoxically,C2,octanove
paragraph,A1,cefrj
paralyse,B1,cefrj
paralysingly,C2,octanove
paralysis,B2,cefrj
paralyze,B1,cefrj
paralyzingly,C2,octanove
paramedic,B2,cefrj
parameter,C2,octanove
paramount,C2,octanove
parasite,C1,octanove
parasitic,C2,octanove
paratrooper,B2,cefrj
parcel,B1,cefrj
pardon,A1,cefrj
parent,A1,cefrj
parental,B1,cefrj
park,A1,cefrj
parking,B1,cefrj
parliament,B2,cefrj
parochial,C2,octanove
parrot,B1,cefrj
part,A2,cefrj
part-time,B1,cefrj
partial,B1,cefrj
participant,B1,cefrj
participate,B1,cefrj
participation,B2,cefrj
participle,B1,cefrj
particle,B2,cefrj
particular,B2,cefrj
particularly,B1,cefrj
partisan,B2,cefrj
partly,A2,cefrj
partner,A1,cefrj
partnership,B2,cefrj
party,A1,cefrj
pass,A2,cefrj
passage,A2,cefrj
passenger,A2,cefrj
passion,B1,cefrj
passionate,B2,cefrj
passionately,B2,cefrj
passive,B1,cefrj
passport,B1,cefrj
password,B1,cefrj
past,A1,cefrj
pasta,A2,cefrj
pastor,B2,cefrj
pastoral,B2,cefrj
patch,B2,cefrj
patchily,C2,octanove
patchy,C2,octanove
paternal,C1,octanove
paternalistic,C1,octanove
path,A2,cefrj
pathos,C1,octanove
patience,B1,cefrj
patient,A2,cefrj
patiently,B2,cefrj
patriot,B2,cefrj
patriotic,B2,cefrj
patriotism,B2,cefrj
patrol,B1,cefrj
patron,B2,cefrj
patronise,C2,octanove
patronising,C2,octanove
patronisingly,C2,octanove
patronize,C2,octanove
patronizing,C2,octanove
patronizingly,C2,octanove
pattern,B1,cefrj
pause,B1,cefrj
pave,B2,cefrj
pavement,B2,cefrj
paw,B2,cefrj
pawnbroker,B2,cefrj
pawnshop,B2,cefrj
pay,A1,cefrj
payment,B2,cefrj
paywall,C1,octanove
pc,A2,cefrj
pea,A2,cefrj
peace,A1,cefrj
peaceful,A2,cefrj
peacefully,B2,cefrj
peach,B2,cefrj
peacock,C1,octanove
peak,B2,cefrj
peanut,B1,cefrj
pear,A2,cefrj
pearl,B2,cefrj
peasant,C1,octanove
pebble,B2,cefrj
peculiar,B1,cefrj
pedal,B2,cefrj
pedantic,B2,cefrj
pedestal,C2,octanove
pedestrian,B2,cefrj
pedicure,C1,octanove
pee,B2,cefrj
peel,B2,cefrj
peep,B2,cefrj
peer,B2,cefrj
peg,B2,cefrj
pen,A1,cefrj
penalise,B2,cefrj
penalize,B2,cefrj
penalty,B2,cefrj
pence,A2,cefrj
pencil,A1,cefrj
pendulous,C1,octanove
pendulum,C1,octanove
penetrate,B2,cefrj
penfriend,A2,cefrj
penguin,B2,cefrj
penicillin,B2,cefrj
peninsula,C1,octanove
penniless,B1,cefrj
penny,B1,cefrj
pension,B2,cefrj
pentagon,B2,cefrj
people,A1,cefrj
pepper,A2,cefrj
per,B1,cefrj
perceive,B2,cefrj
percent,B1,cefrj
percentage,B2,cefrj
perception,B2,cefrj
perceptive,C1,octanove
perceptively,C1,octanove
perch,C2,octanove
perfect,A2,cefrj
perfectly,A2,cefrj
perform,A2,cefrj
performance,A2,cefrj
performer,B1,cefrj
perfume,A2,cefrj
perhaps,A2,cefrj
period,A1,cefrj
permanence,B2,cefrj
permanent,B1,cefrj
permanently,B1,cefrj
permeate,B2,cefrj
permission,A2,cefrj
permit,B1,cefrj
perpetuate,C1,octanove
persecute,C1,octanove
persecution,C1,octanove
perseverance,B2,cefrj
persist,B2,cefrj
persistence,B2,cefrj
persistent,B2,cefrj
person,A1,cefrj
personal,A1,cefrj
personalisation,C1,octanove
personalise,C1,octanove
personality,A2,cefrj
personalization,C1,octanove
personalize,C1,octanove
personally,B1,cefrj
personification,B2,cefrj
personify,B2,cefrj
personnel,B2,cefrj
perspective,B2,cefrj
perspiration,B2,cefrj
persuade,B1,cefrj
persuasion,B2,cefrj
persuasive,B1,cefrj
persuasively,C1,octanove
pertinent,C1,octanove
pervasive,C2,octanove
pervasiveness,C2,octanove
perverse,C2,octanove
perversity,C2,octanove
pessimist,B2,cefrj
pessimistic,B2,cefrj
pet,A1,cefrj
petrified,B2,cefrj
petrol,A2,cefrj
petty,B2,cefrj
ph,B2,cefrj
phantom,B1,cefrj
pharmacist,B2,cefrj
pharmacy,B1,cefrj
phase,B2,cefrj
phenomenal,C1,octanove
phenomenally,C1,octanove
phenomenon,B1,cefrj
philanthropic,C2,octanove
philanthropically,C2,octanove
philanthropist,C2,octanove
philanthropy,C2,octanove
philistine,C2,octanove
philosopher,B1,cefrj
philosophical,B2,cefrj
philosophy,B1,cefrj
phoenix,B1,cefrj
phone,A1,cefrj
photo,A1,cefrj
photocopy,B1,cefrj
photograph,A2,cefrj
photographer,A2,cefrj
photography,A2,cefrj
phrase,B1,cefrj
physical,A2,cefrj
physicality,C1,octanove
physically,A2,cefrj
physician,B2,cefrj
physics,B1,cefrj
physiological,C2,octanove
physiologically,C2,octanove
physique,C1,octanove
pi,B2,cefrj
piano,A1,cefrj
pick,A1,cefrj
pickle,B2,cefrj
picky,B2,cefrj
picnic,A1,cefrj
picture,A1,cefrj
picturesque,B2,cefrj
pie,B1,cefrj
piece,A1,cefrj
piety,B1,cefrj
pig,A1,cefrj
pigeon,C1,octanove
pile,A2,cefrj
pilgrim,A2,cefrj
pill,A2,cefrj
pillow,B1,cefrj
pillowcase,B2,cefrj
pilot,A2,cefrj
pin,B1,cefrj
pine,B2,cefrj
pineapple,B1,cefrj
pink,A1,cefrj
pinnacle,C1,octanove
pint,B2,cefrj
pioneer,C1,octanove
pipe,B1,cefrj
piracy,B2,cefrj
pirate,B2,cefrj
pit,B1,cefrj
pitch,B2,cefrj
pity,A2,cefrj
pizza,A1,cefrj
place,A1,cefrj
placid,C1,octanove
placidly,C1,octanove
plague,B2,cefrj
plain,B1,cefrj
plan,A1,cefrj
plane,A1,cefrj
planet,A2,cefrj
planning,B2,cefrj
plant,A2,cefrj
plaque,C1,octanove
plaster,C1,octanove
plastic,A2,cefrj
plate,A2,cefrj
platform,B1,cefrj
plausibility,C1,octanove
plausible,C1,octanove
plausibly,C1,octanove
play,A1,cefrj
player,A1,cefrj
playful,A2,cefrj
playground,A2,cefrj
playmate,B2,cefrj
playwright,B2,cefrj
plead,B2,cefrj
pleasant,A2,cefrj
pleasantly,B1,cefrj
please,A1,cefrj
pleased,A2,cefrj
pleasing,A2,cefrj
pleasurable,C1,octanove
pleasure,A1,cefrj
plenty,A2,cefrj
plot,B2,cefrj
ploy,C1,octanove
pluck,B2,cefrj
plug,B1,cefrj
plum,B2,cefrj
plumage,C2,octanove
plumber,B2,cefrj
plumbing,C1,octanove
plume,C2,octanove
plummet,C1,octanove
plunge,C1,octanove
plural,A2,cefrj
plus,A2,cefrj
plutocrat,C2,octanove
pm,A1,cefrj
pneumonia,B2,cefrj
pocket,A1,cefrj
poem,A1,cefrj
poet,B1,cefrj
poetess,C1,octanove
poetry,B1,cefrj
point,A1,cefrj
pointless,B2,cefrj
poise,C1,octanove
poison,B1,cefrj
poisonous,B1,cefrj
pole,B1,cefrj
police,A2,cefrj
policeman,A2,cefrj
policewoman,A2,cefrj
policy,B1,cefrj
polio,B2,cefrj
polish,B2,cefrj
polite,A2,cefrj
politely,B1,cefrj
politeness,B2,cefrj
political,A2,cefrj
politically,B2,cefrj
politician,B1,cefrj
politics,B1,cefrj
polity,B2,cefrj
pollutant,B1,cefrj
pollute,A2,cefrj
pollution,A1,cefrj
polo,B2,cefrj
polysyllabic,C2,octanove
pond,B1,cefrj
ponder,B2,cefrj
ponderous,C2,octanove
ponderously,C2,octanove
pool,A1,cefrj
poor,A1,cefrj
pop,A1,cefrj
popcorn,B1,cefrj
popular,A2,cefrj
popularise,B2,cefrj
popularity,B2,cefrj
popularization,C1,octanove
popularize,B2,cefrj
population,A2,cefrj
porch,B2,cefrj
pork,B1,cefrj
port,B1,cefrj
portable,C1,octanove
porten,C2,octanove
portion,B2,cefrj
portrait,A2,cefrj
portraiture,C2,octanove
portray,C1,octanove
portrayal,C1,octanove
pose,B2,cefrj
posh,B2,cefrj
posit,C2,octanove
position,A2,cefrj
positive,B1,cefrj
positively,B1,cefrj
possess,B1,cefrj
possessed,B2,cefrj
possession,B1,cefrj
possessive,B1,cefrj
possessor,C1,octanove
possibility,B1,cefrj
possible,A2,cefrj
possibly,A2,cefrj
post,A1,cefrj
postal,B2,cefrj
postcard,B1,cefrj
poster,A1,cefrj
posterity,C2,octanove
postman,B1,cefrj
postpone,B2,cefrj
postural,C2,octanove
posture,C1,octanove
posturing,C2,octanove
pot,B1,cefrj
potato,A1,cefrj
potent,B2,cefrj
potential,B1,cefrj
potentially,B2,cefrj
pottery,B1,cefrj
pounce,C1,octanove
pound,B1,cefrj
pour,A2,cefrj
poverty,B1,cefrj
powder,B1,cefrj
power,A2,cefrj
powerful,A2,cefrj
powerfully,B2,cefrj
practical,B1,cefrj
practicality,B2,cefrj
practically,B2,cefrj
practice,A1,cefrj
practise,A1,cefrj
practitioner,C2,octanove
praise,B1,cefrj
prance,B2,cefrj
prawn,B2,cefrj
pray,A1,cefrj
prayer,B1,cefrj
preach,C1,octanove
preacher,C1,octanove
precede,B2,cefrj
precious,B1,cefrj
precise,A2,cefrj
precisely,B2,cefrj
precision,C1,octanove
precocious,C2,octanove
precociously,C2,octanove
preconception,C2,octanove
predecessor,C1,octanove
predicament,B2,cefrj
predicate,B2,cefrj
predicative,B2,cefrj
predict,A2,cefrj
predictable,B2,cefrj
prediction,A2,cefrj
predictive,B2,cefrj
predictor,B2,cefrj
predilection,C2,octanove
preeminent,C2,octanove
prefect,B2,cefrj
prefer,A2,cefrj
preferable,B2,cefrj
preferably,B2,cefrj
preference,B1,cefrj
prefix,B1,cefrj
pregnant,B1,cefrj
prehistoric,B2,cefrj
prehuman,B2,cefrj
preindustrial,B2,cefrj
prejudge,B2,cefrj
prejudice,B1,cefrj
preliminary,B2,cefrj
premier,C1,octanove
premise,C1,octanove
premises,C1,octanove
preoccupation,C2,octanove
preoccupy,B2,cefrj
preparation,B1,cefrj
prepare,A2,cefrj
prepared,B1,cefrj
preposition,B1,cefrj
preschool,B1,cefrj
prescribe,B2,cefrj
prescription,B1,cefrj
prescriptive,C2,octanove
presence,B1,cefrj
present,A1,cefrj
presentation,B1,cefrj
presentational,C2,octanove
presenter,B2,cefrj
preservation,B1,cefrj
preservationist,C2,octanove
preserve,B1,cefrj
presidency,B2,cefrj
president,B1,cefrj
presidential,B2,cefrj
press,B1,cefrj
pressure,A2,cefrj
pressurization,C2,octanove
pressurize,C2,octanove
prestige,B2,cefrj
prestigious,B2,cefrj
presumably,B2,cefrj
presuppose,C2,octanove
presupposition,C2,octanove
pretend,A2,cefrj
pretty,A1,cefrj
prevail,B2,cefrj
prevent,A2,cefrj
prevention,B2,cefrj
preventive,B2,cefrj
previous,B1,cefrj
previously,B2,cefrj
price,A1,cefrj
priceless,B2,cefrj
prick,B2,cefrj
pride,A2,cefrj
priest,B1,cefrj
primarily,B1,cefrj
primary,B2,cefrj
prime,B2,cefrj
primeval,C2,octanove
primitive,B1,cefrj
primitively,C1,octanove
prince,A1,cefrj
princess,A1,cefrj
principal,A2,cefrj
principally,C1,octanove
principle,B1,cefrj
print,A2,cefrj
printer,A2,cefrj
prior,B2,cefrj
priority,B2,cefrj
prise,C2,octanove
prison,B1,cefrj
prisoner,B1,cefrj
prissy,C2,octanove
privacy,B1,cefrj
private,A2,cefrj
privately,B2,cefrj
privilege,B2,cefrj
privileged,C1,octanove
prize,B1,cefrj
pro,A2,cefrj
probability,B1,cefrj
probable,B2,cefrj
probably,A2,cefrj
probe,B2,cefrj
problem,A1,cefrj
procedural,C2,octanove
procedure,B2,cefrj
proceed,B1,cefrj
process,B1,cefrj
proclaim,B1,cefrj
procrastination,B1,cefrj
produce,A2,cefrj
producer,B1,cefrj
product,A2,cefrj
production,A2,cefrj
productive,B1,cefrj
profess,C1,octanove
profession,B1,cefrj
professional,A2,cefrj
professionalism,C1,octanove
professor,B1,cefrj
profile,B2,cefrj
profit,B2,cefrj
profitability,C2,octanove
profitable,B2,cefrj
profound,C1,octanove
profoundly,C1,octanove
program,A1,cefrj
programme,A1,cefrj
programmer,B2,cefrj
programming,B2,cefrj
progress,B1,cefrj
progressive,A2,cefrj
prohibit,B2,cefrj
prohibition,B1,cefrj
prohibitive,C1,octanove
prohibitively,C1,octanove
project,B2,cefrj
projection,B2,cefrj
proliferate,C1,octanove
proliferation,C2,octanove
prolific,C1,octanove
prolifically,C1,octanove
prolong,C2,octanove
prom,B2,cefrj
promenade,C2,octanove
prominence,B2,cefrj
prominent,B1,cefrj
promise,A2,cefrj
promotable,C2,octanove
promote,B1,cefrj
promotion,B1,cefrj
prompt,B2,cefrj
promptly,B2,cefrj
prone,C2,octanove
pronoun,B1,cefrj
pronounce,A2,cefrj
pronunciation,A2,cefrj
proof,B1,cefrj
prop,C1,octanove
proper,A2,cefrj
properly,B1,cefrj
property,B1,cefrj
prophet,C1,octanove
prophetic,C1,octanove
proponent,B2,cefrj
proportion,B1,cefrj
proportional,C2,octanove
proportionally,C2,octanove
proposal,B1,cefrj
propose,B1,cefrj
proposed,B2,cefrj
proposition,C2,octanove
proprietary,C2,octanove
proprietorial,C2,octanove
proscribe,C2,octanove
proscription,C2,octanove
prose,B2,cefrj
prosecute,B2,cefrj
prospect,B2,cefrj
prospective,C1,octanove
prosper,B2,cefrj
